Image_IDs,Visible_Percent,Ground_Control,Satellite_Azimuth,Date,Time_UTC
20190603_185507_12_106a,100,TRUE,257,6/3/2019,55:07.1
20190604_182112_1003,100,TRUE,276.2,6/4/2019,21:12.7
20190604_182113_1003,100,TRUE,276.2,6/4/2019,21:13.7
20190605_181952_101e,100,TRUE,101.8,6/5/2019,19:52.8
20190605_181953_101e,100,TRUE,101.8,6/5/2019,19:53.9
20190605_182217_1011,100,TRUE,276.9,6/5/2019,22:17.3
20190605_182218_1011,100,TRUE,276.7,6/5/2019,22:18.3
20190606_172316_100d,73,TRUE,83.4,6/6/2019,23:16.3
20190606_172317_100d,74,TRUE,83.4,6/6/2019,23:17.3
20190606_182355_0f34,100,TRUE,276.9,6/6/2019,23:55.4
20190606_182356_0f34,100,TRUE,276.9,6/6/2019,23:56.5
20190607_172412_0f3d,100,TRUE,83.8,6/7/2019,24:12.4
20190607_172413_0f3d,100,TRUE,83.8,6/7/2019,24:13.4
20190607_172414_0f3d,100,TRUE,83.7,6/7/2019,24:14.3
20190607_182112_0f15,100,TRUE,103.8,6/7/2019,21:12.5
20190607_182113_0f15,100,TRUE,103.7,6/7/2019,21:13.5
20190607_185335_11_1065,100,TRUE,91,6/7/2019,53:35.1
20190607_185337_20_1065,100,TRUE,90.8,6/7/2019,53:37.2
20190608_182128_101f,100,TRUE,274.6,6/8/2019,21:28.6
20190608_182129_101f,100,TRUE,274.4,6/8/2019,21:29.7
20190609_172604_0f36,100,TRUE,163.8,6/9/2019,26:04.3
20190609_172605_0f36,100,TRUE,169.7,6/9/2019,26:05.3
20190610_172543_1020,89,TRUE,257.5,6/10/2019,25:43.3
20190610_172544_1020,71,TRUE,257.5,6/10/2019,25:44.3
20190610_183415_84_1064,77,TRUE,276.8,6/10/2019,34:15.8
20190615_172553_0f4d,97,TRUE,259.7,6/15/2019,25:53.1
20190615_172554_0f4d,100,TRUE,259.7,6/15/2019,25:54.1
20190616_182204_1021,66,TRUE,274.2,6/16/2019,22:04.6
20190616_182205_1021,63,TRUE,274.2,6/16/2019,22:05.6
20190617_181918_1039,100,TRUE,100.9,6/17/2019,19:18.5
20190617_181919_1039,100,TRUE,100.8,6/17/2019,19:19.6
20190617_182301_100a,100,TRUE,277.4,6/17/2019,23:01.5
20190617_182302_100a,100,TRUE,277.3,6/17/2019,23:02.5
20190617_183104_63_1058,100,TRUE,101.2,6/17/2019,31:04.6
20190617_183106_66_1058,94,TRUE,101,6/17/2019,31:06.7
20190618_181920_1004,100,TRUE,100.5,6/18/2019,19:21.0
20190618_181922_1004,100,TRUE,100.5,6/18/2019,19:22.0
20190620_172211_1_1054,68,TRUE,83.3,6/20/2019,22:12.0
20190620_172211_1054,51,TRUE,83.3,6/20/2019,22:11.0
20190622_182009_1013,100,TRUE,101.2,6/22/2019,20:09.2
20190622_182010_1013,100,TRUE,101.2,6/22/2019,20:10.2
20190622_182130_1004,100,TRUE,182.6,6/22/2019,21:30.2
20190622_182131_1004,100,TRUE,182.6,6/22/2019,21:31.2
20190623_172136_0f4d,100,TRUE,83.7,6/23/2019,21:36.1
20190623_172137_0f4d,100,TRUE,83.6,6/23/2019,21:37.1
20190625_182133_1005,100,TRUE,274.2,6/25/2019,21:33.8
20190625_182134_1005,100,TRUE,274.2,6/25/2019,21:34.9
20190626_182130_1040,100,TRUE,181.2,6/26/2019,21:30.5
20190626_182131_1040,67,TRUE,185.7,6/26/2019,21:31.5
20190627_172318_100d,100,TRUE,256.3,6/27/2019,23:18.9
20190627_172319_100d,100,TRUE,256.3,6/27/2019,23:19.8
20190627_181952_103b,100,TRUE,100.8,6/27/2019,19:52.8
20190627_181953_103b,100,TRUE,100.8,6/27/2019,19:53.9
20190627_182214_0f17,100,TRUE,270.1,6/27/2019,22:14.2
20190629_182343_1005,100,TRUE,277.3,6/29/2019,23:43.1
20190629_182344_1005,100,TRUE,277.5,6/29/2019,23:44.1
20190701_172121_104e,100,TRUE,86.2,7/1/2019,21:21.6
20190701_172122_104e,100,TRUE,85.6,7/1/2019,21:22.5
20190701_185155_59_1063,100,TRUE,91.2,7/1/2019,51:55.6
20190702_181943_1032,100,TRUE,100.5,7/2/2019,19:43.5
20190702_181944_1032,100,TRUE,100.5,7/2/2019,19:44.5
20190703_182040_1025,96,TRUE,109.2,7/3/2019,20:40.3
20190703_182041_1025,100,TRUE,109.2,7/3/2019,20:41.4
20190704_172111_104b,100,TRUE,84.9,7/4/2019,21:11.4
20190704_172112_104b,100,TRUE,84.9,7/4/2019,21:12.4
20190704_182028_1034,100,TRUE,101,7/4/2019,20:28.1
20190704_182029_1034,100,TRUE,100.7,7/4/2019,20:29.1
20190704_182030_1034,100,TRUE,100.7,7/4/2019,20:30.2
20190706_171959_0f3d,100,TRUE,83.7,7/6/2019,19:59.6
20190706_172000_0f3d,100,TRUE,83.8,7/6/2019,20:00.5
20190706_182017_103d,100,TRUE,101.8,7/6/2019,20:17.2
20190706_182018_103d,100,TRUE,101.7,7/6/2019,20:18.2
20190708_182254_1044,83,TRUE,274.4,7/8/2019,22:54.5
20190710_172016_0f2b,100,TRUE,87.5,7/10/2019,20:16.8
20190710_172017_0f2b,100,TRUE,87.1,7/10/2019,20:17.7
20190710_172018_0f2b,100,TRUE,87.1,7/10/2019,20:18.7
20190710_183306_87_1057,100,TRUE,102.1,7/10/2019,33:06.9
20190710_183308_92_1057,100,TRUE,102,7/10/2019,33:08.9
20190711_172103_1_0f24,100,TRUE,108.5,7/11/2019,21:04.0
20190711_172104_0f24,100,TRUE,100.3,7/11/2019,21:04.9
20190711_181941_1001,100,TRUE,100.5,7/11/2019,19:41.9
20190711_181942_1001,100,TRUE,100.5,7/11/2019,19:42.9
20190711_183255_50_1066,100,TRUE,101.3,7/11/2019,32:55.5
20190711_183257_51_1066,100,TRUE,101.1,7/11/2019,32:57.5
20190712_182314_1042,100,TRUE,274.4,7/12/2019,23:14.8
20190712_182315_1042,100,TRUE,274.4,7/12/2019,23:15.9
20190712_185254_34_106b,100,TRUE,256.4,7/12/2019,52:54.3
20190712_185256_42_106b,100,TRUE,256.5,7/12/2019,52:56.4
20190715_171935_1053,100,TRUE,86.8,7/15/2019,19:35.7
20190715_171936_1053,100,TRUE,86.8,7/15/2019,19:36.6
20190715_181932_1003,100,TRUE,100.8,7/15/2019,19:32.4
20190715_181933_1003,100,TRUE,100.7,7/15/2019,19:33.4
20190715_181934_1003,100,TRUE,100.7,7/15/2019,19:34.5
20190715_182143_1001,100,TRUE,275.9,7/15/2019,21:43.8
20190716_182103_1011,100,TRUE,104.1,7/16/2019,21:03.6
20190716_182104_1011,100,TRUE,103.9,7/16/2019,21:04.6
20190716_185114_50_106a,100,TRUE,172.3,7/16/2019,51:14.5
20190716_185116_58_106a,100,TRUE,175,7/16/2019,51:16.6
20190717_182247_0f34,100,TRUE,108.7,7/17/2019,22:47.4
20190717_182248_0f34,100,TRUE,108.4,7/17/2019,22:48.5
20190717_185236_17_1069,100,TRUE,258.3,7/17/2019,52:36.2
20190717_185238_22_1069,100,TRUE,258.1,7/17/2019,52:38.2
20190718_171853_0f49,100,TRUE,93.6,7/18/2019,18:53.5
20190718_171854_0f49,100,TRUE,93.6,7/18/2019,18:54.5
20190718_182048_1035,100,TRUE,102.8,7/18/2019,20:48.3
20190718_182049_1035,100,TRUE,102.8,7/18/2019,20:49.3
20190719_182128_1003,81,TRUE,268.2,7/19/2019,21:28.1
20190719_182129_1003,66,TRUE,268.2,7/19/2019,21:29.1
20190720_171752_0f2a,100,TRUE,84.5,7/20/2019,17:52.0
20190720_171752_1_0f2a,100,TRUE,84.5,7/20/2019,17:52.9
20190721_171754_0f21,100,TRUE,83.9,7/21/2019,17:54.2
20190721_171755_0f21,100,TRUE,83.9,7/21/2019,17:55.1
20190721_181348_0e2f,100,TRUE,183.9,7/21/2019,13:48.5
20190721_181349_0e2f,100,TRUE,183.9,7/21/2019,13:49.5
20190721_183247_25_1060,100,TRUE,100.8,7/21/2019,32:47.3
20190721_183249_26_1060,100,TRUE,100.8,7/21/2019,32:49.3
20190721_185050_70_1067,100,TRUE,86.7,7/21/2019,50:50.7
20190722_181045_0e26,100,TRUE,102,7/22/2019,10:45.5
20190722_181046_0e26,100,TRUE,102,7/22/2019,10:46.6
20190722_181047_0e26,100,TRUE,101.6,7/22/2019,10:47.6
20190722_182349_1014,100,TRUE,277.1,7/22/2019,23:49.6
20190722_182350_1014,99,TRUE,277.1,7/22/2019,23:50.6
20190722_182351_1014,100,TRUE,277.4,7/22/2019,23:51.6
20190724_182249_1038,100,TRUE,270.8,7/24/2019,22:49.2
20190724_182250_1038,100,TRUE,270.8,7/24/2019,22:50.3
20190726_181235_0e26,100,TRUE,276.5,7/26/2019,12:35.0
20190726_181236_0e26,100,TRUE,276.5,7/26/2019,12:36.1
20190726_181237_0e26,100,TRUE,276.3,7/26/2019,12:37.2
20190726_182153_0f15,100,TRUE,101.1,7/26/2019,21:53.3
20190726_185024_26_106c,100,TRUE,86.2,7/26/2019,50:24.3
20190726_185026_30_106c,100,TRUE,86.2,7/26/2019,50:26.3
20190727_182122_0f35,100,TRUE,103.8,7/27/2019,21:22.5
20190727_182123_0f35,100,TRUE,103.8,7/27/2019,21:23.6
20190727_185111_48_1068,100,TRUE,176.1,7/27/2019,51:11.5
20190728_171708_1050,100,TRUE,86.7,7/28/2019,17:08.2
20190728_171709_1050,100,TRUE,86.7,7/28/2019,17:09.2
20190729_181534_0e3a,84,TRUE,276.5,7/29/2019,15:34.4
20190729_181535_0e3a,77,TRUE,277,7/29/2019,15:35.5
20190730_182206_103d,100,TRUE,108.9,7/30/2019,22:06.8
20190730_182207_103d,100,TRUE,108.9,7/30/2019,22:07.9
20190731_171742_1_0f2b,100,TRUE,250.4,7/31/2019,17:43.0
20190731_171743_0f2b,100,TRUE,250.4,7/31/2019,17:43.9
20190801_171552_0f44,100,TRUE,83.7,8/1/2019,15:52.8
20190801_171553_0f44,100,TRUE,83.7,8/1/2019,15:53.7
20190801_171901_1054,100,TRUE,259.9,8/1/2019,19:01.3
20190801_171902_1054,100,TRUE,259.8,8/1/2019,19:02.3
20190801_171903_1054,100,TRUE,259.8,8/1/2019,19:03.2
20190801_182215_100a,100,TRUE,274.8,8/1/2019,22:15.3
20190801_182216_100a,100,TRUE,274.8,8/1/2019,22:16.4
20190803_181149_0e16,100,TRUE,100.6,8/3/2019,11:49.9
20190803_181150_0e16,100,TRUE,100.6,8/3/2019,11:51.0
20190804_181640_1010,99,TRUE,108.5,8/4/2019,16:40.3
20190804_181641_1010,91,TRUE,108.2,8/4/2019,16:41.4
20190805_182406_100a,58,TRUE,277.6,8/5/2019,24:06.5
20190805_183629_80_1060,78,TRUE,274.5,8/5/2019,36:29.8
20190805_183631_83_1060,100,TRUE,274.9,8/5/2019,36:31.8
20190806_182030_1004,91,TRUE,100.6,8/6/2019,20:30.9
20190806_182031_1004,86,TRUE,100.6,8/6/2019,20:31.9
20190806_185108_38_1065,99,TRUE,258.4,8/6/2019,51:08.4
20190806_185110_47_1065,97,TRUE,258.3,8/6/2019,51:10.5
20190807_171536_1049,100,TRUE,90.8,8/7/2019,15:36.6
20190807_171537_1049,100,TRUE,91.9,8/7/2019,15:37.6
20190807_181331_0e16,100,TRUE,103.6,8/7/2019,13:31.8
20190807_181332_0e16,100,TRUE,103.6,8/7/2019,13:32.9
20190807_185231_42_1067,100,TRUE,259,8/7/2019,52:31.4
20190808_171600_0f49,100,TRUE,252,8/8/2019,16:00.5
20190808_171601_0f49,100,TRUE,252.3,8/8/2019,16:01.4
20190810_184932_32_106f,100,TRUE,91.7,8/10/2019,49:32.3
20190811_185030_70_106b,100,TRUE,250.9,8/11/2019,50:30.7
20190812_171633_104e,100,TRUE,257,8/12/2019,16:33.3
20190812_171634_104e,100,TRUE,257.4,8/12/2019,16:34.2
20190812_182326_1009,100,TRUE,277.3,8/12/2019,23:26.5
20190812_182327_1009,100,TRUE,277.3,8/12/2019,23:27.6
20190813_171352_0f2d,100,TRUE,84.2,8/13/2019,13:52.6
20190813_171353_0f2d,100,TRUE,84.4,8/13/2019,13:53.6
20190813_182205_1005,100,TRUE,268.3,8/13/2019,22:05.9
20190814_182147_1040,100,TRUE,173.2,8/14/2019,21:47.7
20190814_182148_1040,100,TRUE,173.2,8/14/2019,21:48.7
20190815_181951_103b,100,TRUE,100.6,8/15/2019,19:51.6
20190815_181952_103b,100,TRUE,100.6,8/15/2019,19:52.6
20190815_181953_103b,100,TRUE,100.5,8/15/2019,19:53.7
20190816_181209_0e0f,100,TRUE,100.6,8/16/2019,12:09.5
20190816_181210_0e0f,100,TRUE,100.7,8/16/2019,12:10.5
20190817_181950_1024,60,TRUE,100.7,8/17/2019,19:50.1
20190817_181951_1024,91,TRUE,100.7,8/17/2019,19:51.2
20190817_184052_23_105c,71,TRUE,104.3,8/17/2019,40:52.2
20190818_183707_46_1066,90,TRUE,273.4,8/18/2019,37:07.5
20190818_183709_50_1066,77,TRUE,274.4,8/18/2019,37:09.5
20190819_171411_0f36,100,TRUE,87.1,8/19/2019,14:11.5
20190819_171412_0f36,100,TRUE,86.7,8/19/2019,14:12.4
20190819_182236_103d,100,TRUE,186.8,8/19/2019,22:37.0
20190819_182238_103d,100,TRUE,186.8,8/19/2019,22:38.0
20190820_171350_1020,100,TRUE,181.7,8/20/2019,13:50.8
20190821_171341_0f2b,100,TRUE,181.9,8/21/2019,13:41.6
20190821_184928_13_1062,100,TRUE,88.9,8/21/2019,49:28.1
20190822_182042_1044,100,TRUE,100.7,8/22/2019,20:42.1
20190822_182043_1044,100,TRUE,100.6,8/22/2019,20:43.2
20190823_171329_104a,84,TRUE,93.6,8/23/2019,13:30.0
20190823_171330_104a,74,TRUE,93.6,8/23/2019,13:30.9
20190824_182038_1032,100,TRUE,100.4,8/24/2019,20:38.1
20190824_182039_1032,100,TRUE,100.3,8/24/2019,20:39.1
20190824_182334_0f3f,100,TRUE,271.1,8/24/2019,23:34.9
20190824_182335_0f3f,100,TRUE,271.1,8/24/2019,23:36.0
20190825_171604_0f2e,100,TRUE,186.5,8/25/2019,16:04.1
20190825_171605_0f2e,100,TRUE,189.9,8/25/2019,16:05.1
20190825_182137_1025,100,TRUE,172.6,8/25/2019,21:38.0
20190825_182139_1025,100,TRUE,180.5,8/25/2019,21:39.0
20190825_182140_1025,100,TRUE,180.5,8/25/2019,21:40.1
20190826_171240_1053,93,TRUE,85,8/26/2019,12:40.6
20190826_182127_1034,93,TRUE,101,8/26/2019,21:27.1
20190827_182235_103d,100,TRUE,107.6,8/27/2019,22:35.3
20190827_182236_103d,100,TRUE,107.6,8/27/2019,22:36.3
20190828_171056_1049,100,TRUE,83.5,8/28/2019,10:56.7
20190828_171057_1049,100,TRUE,83.5,8/28/2019,10:57.6
20190828_182053_0f22,100,TRUE,100.6,8/28/2019,20:53.7
20190828_182054_0f22,100,TRUE,100.5,8/28/2019,20:54.7
20190828_185120_55_106b,100,TRUE,259.3,8/28/2019,51:20.6
20190828_185122_65_106b,100,TRUE,259.5,8/28/2019,51:22.7
20190901_182259_1008,100,TRUE,270.2,9/1/2019,22:59.7
20190901_182300_1008,100,TRUE,270.2,9/1/2019,23:00.8
20190902_171128_104e,61,TRUE,84.6,9/2/2019,11:28.5
20190902_183917_24_105c,86,TRUE,101.3,9/2/2019,39:17.2
20190902_185026_11_1069,98,TRUE,259.2,9/2/2019,50:26.1
20190902_185028_19_1069,88,TRUE,259.4,9/2/2019,50:28.2
20190904_182222_103d,100,TRUE,103.3,9/4/2019,22:22.0
20190904_182223_103d,100,TRUE,103.3,9/4/2019,22:23.1
20190905_171043_104b,100,TRUE,85.3,9/5/2019,10:43.7
20190905_171044_104b,100,TRUE,85.1,9/5/2019,10:44.6
20190905_182402_0f22,99,TRUE,270.4,9/5/2019,24:02.8
20190905_182403_0f22,100,TRUE,270.4,9/5/2019,24:03.9
20190906_183702_49_1066,100,TRUE,108.9,9/6/2019,37:02.5
20190906_183704_52_1066,100,TRUE,108,9/6/2019,37:04.5
20190907_182117_1011,100,TRUE,100.7,9/7/2019,21:17.6
20190907_182118_1011,100,TRUE,100.7,9/7/2019,21:18.6
20190907_182157_1027,100,TRUE,176,9/7/2019,21:57.3
20190907_182158_1027,100,TRUE,177.3,9/7/2019,21:58.4
20190908_182554_0f28,100,TRUE,277.6,9/8/2019,25:54.0
20190908_182555_0f28,100,TRUE,277.6,9/8/2019,25:55.1
20190909_182532_0f22,100,TRUE,277,9/9/2019,25:32.4
20190909_182533_0f22,100,TRUE,276.9,9/9/2019,25:33.4
20190909_182534_0f22,100,TRUE,276.9,9/9/2019,25:34.5
20190911_171241_0f49,100,TRUE,259.3,9/11/2019,12:41.8
20190911_171242_0f49,100,TRUE,259.3,9/11/2019,12:42.8
20190911_182025_101e,100,TRUE,100.5,9/11/2019,20:25.7
20190911_182026_101e,100,TRUE,100.5,9/11/2019,20:26.8
20190912_182154_103d,100,TRUE,101,9/12/2019,21:54.0
20190912_182155_103d,100,TRUE,101,9/12/2019,21:55.0
20190913_182241_1014,100,TRUE,274.5,9/13/2019,22:42.0
20190913_182243_1014,100,TRUE,274.6,9/13/2019,22:43.0
20190913_183756_27_1064,100,TRUE,109.3,9/13/2019,37:56.3
20190913_183758_30_1064,100,TRUE,107.7,9/13/2019,37:58.3
20190914_182221_1003,100,TRUE,268.9,9/14/2019,22:21.8
20190914_182222_1003,100,TRUE,268.9,9/14/2019,22:22.9
20190916_182136_103d,86,TRUE,101.9,9/16/2019,21:36.7
20190916_182137_103d,99,TRUE,101.9,9/16/2019,21:37.7
20190917_171142_0f44,100,TRUE,258.7,9/17/2019,11:42.2
20190917_171143_0f44,100,TRUE,258.7,9/17/2019,11:43.2
20190917_182205_1035,100,TRUE,106.9,9/17/2019,22:05.5
20190917_182206_1035,100,TRUE,106.9,9/17/2019,22:06.5
20190918_184845_27_106a,100,TRUE,258,9/18/2019,48:45.3
20190919_182157_1038,99,TRUE,107.5,9/19/2019,21:57.5
20190919_182158_1038,95,TRUE,107.5,9/19/2019,21:58.6
20190919_182329_101e,98,TRUE,270.1,9/19/2019,23:29.0
20190919_182330_101e,100,TRUE,270.1,9/19/2019,23:30.1
20190920_182115_103d,100,TRUE,101,9/20/2019,21:15.6
20190920_182116_103d,100,TRUE,100.8,9/20/2019,21:16.7
20190922_171202_0f2e,100,TRUE,177.2,9/22/2019,12:02.9
20190922_171203_0f2e,100,TRUE,173.1,9/22/2019,12:03.8
20190923_182232_1012,100,TRUE,172,9/23/2019,22:33.0
20190923_182234_1012,100,TRUE,175.8,9/23/2019,22:34.0
20190924_181243_0e2f,100,TRUE,101.7,9/24/2019,12:43.1
20190924_181244_0e2f,100,TRUE,101.7,9/24/2019,12:44.1
20190924_184830_20_1062,100,TRUE,253.1,9/24/2019,48:30.2
20190925_181309_0e26,100,TRUE,277.1,9/25/2019,13:09.5
20190925_181310_0e26,100,TRUE,277,9/25/2019,13:10.6
20190925_182437_1035,100,TRUE,276.7,9/25/2019,24:37.6
20190925_182438_1035,100,TRUE,276.7,9/25/2019,24:38.6
20190925_185007_47_106d,100,TRUE,259.6,9/25/2019,50:07.5
20190925_185009_53_106d,100,TRUE,259.5,9/25/2019,50:09.5
20190926_182330_0f35,100,TRUE,276.5,9/26/2019,23:30.9
20190926_182331_0f35,100,TRUE,276.8,9/26/2019,23:32.0
20190927_170639_1043,63,TRUE,85.2,9/27/2019,06:39.1
20190928_170712_0f4d,53,TRUE,86.9,9/28/2019,07:12.3
20190928_170713_0f4d,70,TRUE,86.9,9/28/2019,07:13.2
20190929_182245_0f15,100,TRUE,103.6,9/29/2019,22:46.0
20190929_182247_0f15,100,TRUE,103.6,9/29/2019,22:47.0
20190930_182453_0f35,100,TRUE,277.5,9/30/2019,24:53.1
20190930_182454_0f35,100,TRUE,277.3,9/30/2019,24:54.1
20190930_184844_48_106f,100,TRUE,259.3,9/30/2019,48:44.5
20191001_171005_104b,100,TRUE,260.7,10/1/2019,10:05.1
20191001_171006_104b,100,TRUE,260.5,10/1/2019,10:06.0
20191001_182512_1012,100,TRUE,276.7,10/1/2019,25:12.7
20191002_170550_0f1a,100,TRUE,83,10/2/2019,05:50.8
20191002_170551_0f1a,100,TRUE,83.1,10/2/2019,05:51.8
20191002_170829_100d,100,TRUE,259.6,10/2/2019,08:29.4
20191002_170830_100d,100,TRUE,259.9,10/2/2019,08:30.4
20191002_182339_1006,100,TRUE,274.7,10/2/2019,23:39.7
20191002_182340_1006,100,TRUE,274.7,10/2/2019,23:40.8
20191003_182356_0f15,100,TRUE,104.1,10/3/2019,23:56.5
20191003_182357_0f15,100,TRUE,104.1,10/3/2019,23:57.5
20191005_170622_0f36,100,TRUE,84.4,10/5/2019,06:22.5
20191005_170623_0f36,100,TRUE,84.2,10/5/2019,06:23.4
20191005_182357_0f4e,100,TRUE,103.4,10/5/2019,23:57.7
20191005_182358_0f4e,100,TRUE,103.6,10/5/2019,23:58.7
20191005_184134_68_105c,100,TRUE,268.7,10/5/2019,41:34.7
20191006_170544_1_1020,100,TRUE,82.9,10/6/2019,05:45.0
20191006_170545_1020,100,TRUE,83.2,10/6/2019,05:45.9
20191006_182500_1006,100,TRUE,277.1,10/6/2019,25:00.0
20191006_182501_1006,100,TRUE,277.6,10/6/2019,25:01.1
20191006_182502_1006,100,TRUE,277.6,10/6/2019,25:02.1
20191006_184807_90_1069,100,TRUE,258.4,10/6/2019,48:07.9
20191007_170724_0f2b,100,TRUE,252.8,10/7/2019,07:24.1
20191007_170725_1_0f2b,100,TRUE,252.2,10/7/2019,07:25.0
20191009_170534_1_104a,100,TRUE,86.5,10/9/2019,05:34.0
20191009_170534_104a,100,TRUE,86.5,10/9/2019,05:35.0
20191009_182507_0f4e,100,TRUE,276.8,10/9/2019,25:07.9
20191010_170513_1_1043,100,TRUE,84.4,10/10/2019,05:13.0
20191010_170513_1043,100,TRUE,84.6,10/10/2019,05:14.0
20191010_182241_1004,100,TRUE,182.2,10/10/2019,22:41.1
20191010_182242_1004,100,TRUE,181.3,10/10/2019,22:42.1
20191012_182153_1029,100,TRUE,130.4,10/12/2019,21:53.0
20191012_182154_1029,100,TRUE,130.4,10/12/2019,21:54.1
20191012_184759_22_106d,100,TRUE,259.5,10/12/2019,47:59.2
20191012_184801_29_106d,100,TRUE,259,10/12/2019,48:01.3
20191013_182244_1039,100,TRUE,103.1,10/13/2019,22:44.5
20191013_182245_1039,100,TRUE,103.3,10/13/2019,22:45.5
20191013_184900_31_1065,100,TRUE,260.3,10/13/2019,49:00.3
20191013_184902_39_1065,100,TRUE,259.6,10/13/2019,49:02.4
20191014_170516_1048,100,TRUE,180.7,10/14/2019,05:16.8
20191014_170517_1048,100,TRUE,186.3,10/14/2019,05:17.8
20191014_182140_1040,100,TRUE,101.3,10/14/2019,21:40.5
20191014_182141_1040,100,TRUE,101.6,10/14/2019,21:41.5
20191014_182142_1040,100,TRUE,101.6,10/14/2019,21:42.5
20191015_170345_0f49,100,TRUE,83.8,10/15/2019,03:45.8
20191015_170346_0f49,100,TRUE,83.9,10/15/2019,03:46.7
20191015_184040_43_105d,100,TRUE,178.9,10/15/2019,40:40.4
20191015_184042_47_105d,100,TRUE,174.6,10/15/2019,40:42.5
20191016_170412_0f3d,61,TRUE,84.9,10/16/2019,04:12.8
20191016_170413_0f3d,98,TRUE,85,10/16/2019,04:13.7
20191016_182439_1009,90,TRUE,277.3,10/16/2019,24:39.1
20191016_182440_1009,65,TRUE,277.3,10/16/2019,24:40.1
20191017_182202_1005,100,TRUE,102.1,10/17/2019,22:02.6
20191017_182203_1005,100,TRUE,102.1,10/17/2019,22:03.6
20191018_182514_0f25,100,TRUE,270.2,10/18/2019,25:14.0
20191018_182515_0f25,100,TRUE,270.2,10/18/2019,25:15.1
20191018_183922_17_1061,100,TRUE,270.5,10/18/2019,39:22.2
20191018_183924_20_1061,100,TRUE,269.4,10/18/2019,39:24.2
20191019_184807_47_106c,100,TRUE,259.8,10/19/2019,48:07.5
20191019_184809_53_106c,100,TRUE,259.6,10/19/2019,48:09.5
20191020_182158_1010,100,TRUE,102.5,10/20/2019,21:58.1
20191020_182159_1010,100,TRUE,102.1,10/20/2019,21:59.2
20191021_182457_1039,100,TRUE,277.4,10/21/2019,24:57.6
20191021_182458_1039,100,TRUE,277.5,10/21/2019,24:58.7
20191023_182354_0f17,100,TRUE,109.1,10/23/2019,23:55.0
20191023_182355_0f17,100,TRUE,107.4,10/23/2019,23:56.0
20191025_170237_1053,100,TRUE,83.8,10/25/2019,02:37.6
20191025_170238_1053,100,TRUE,84,10/25/2019,02:38.5
20191025_184737_87_106e,100,TRUE,259.8,10/25/2019,47:37.9
20191025_184739_96_106e,100,TRUE,260.4,10/25/2019,47:40.0
20191026_182507_1040,100,TRUE,276.3,10/26/2019,25:07.2
20191026_182508_1040,100,TRUE,276.3,10/26/2019,25:08.2
20191026_184836_13_106a,100,TRUE,259.2,10/26/2019,48:36.1
20191026_184838_21_106a,100,TRUE,259.3,10/26/2019,48:38.2
20191027_170525_104b,85,TRUE,260,10/27/2019,05:25.7
20191028_183911_09_1064,100,TRUE,100.9,10/28/2019,39:11.1
20191028_183913_10_1064,100,TRUE,100.7,10/28/2019,39:13.1
20191029_170427_0f46,100,TRUE,259.6,10/29/2019,04:27.3
20191029_181346_0e20,100,TRUE,179.5,10/29/2019,13:46.5
20191031_170329_0f32,100,TRUE,166.6,10/31/2019,03:29.3
20191031_170330_0f32,100,TRUE,166.6,10/31/2019,03:30.3
20191031_182305_103b,100,TRUE,103.4,10/31/2019,23:05.1
20191031_182306_103b,100,TRUE,103.4,10/31/2019,23:06.1
20191101_184721_23_1062,100,TRUE,259.6,11/1/2019,47:21.2
20191103_170220_1_0f33,100,TRUE,182.2,11/3/2019,02:21.0
20191106_182107_1025,100,TRUE,103.6,11/6/2019,21:07.1
20191106_182108_1025,100,TRUE,104.6,11/6/2019,21:08.2
20191107_182151_1034,100,TRUE,100.8,11/7/2019,21:51.3
20191107_182152_1034,100,TRUE,100.8,11/7/2019,21:52.3
20191108_182454_103b,100,TRUE,276.8,11/8/2019,24:54.2
20191108_182455_103b,100,TRUE,276.8,11/8/2019,24:55.2
20191108_184715_19_106b,100,TRUE,259.9,11/8/2019,47:15.2
20191108_184717_23_106b,100,TRUE,259.7,11/8/2019,47:17.2
20191109_170117_104b,100,TRUE,255.1,11/9/2019,01:17.4
20191110_170009_100d,100,TRUE,93,11/10/2019,00:09.2
20191110_170010_100d,100,TRUE,93,11/10/2019,00:10.1
20191111_165940_0f46,100,TRUE,83.1,11/11/2019,59:41.0
20191111_165941_0f46,100,TRUE,83.1,11/11/2019,59:41.9
20191111_182246_1034,100,TRUE,107.5,11/11/2019,22:46.8
20191111_182247_1034,100,TRUE,107.5,11/11/2019,22:47.8
20191112_182545_103b,100,TRUE,277.4,11/12/2019,25:45.7
20191112_182546_103b,100,TRUE,277.1,11/12/2019,25:46.8
20191113_182104_1032,100,TRUE,100.6,11/13/2019,21:04.9
20191113_182105_1032,100,TRUE,100.1,11/13/2019,21:06.0
20191114_182112_1001,62,TRUE,100.6,11/14/2019,21:13.0
20191114_182248_1025,62,TRUE,274.5,11/14/2019,22:48.3
20191114_182249_1025,78,TRUE,274.5,11/14/2019,22:49.3
20191115_170157_0f49,100,TRUE,259.4,11/15/2019,01:57.5
20191115_170158_0f49,100,TRUE,259.5,11/15/2019,01:58.4
20191115_182338_1034,100,TRUE,270.4,11/15/2019,23:38.9
20191115_182339_1034,100,TRUE,270.4,11/15/2019,23:39.9
20191115_184021_99_1057,100,TRUE,101,11/15/2019,40:22.0
20191115_184712_66_106e,90,TRUE,259.5,11/15/2019,47:12.7
